player_id,competition,season,matches_played,name,name_clean,age,position,position_full,grouped_position,position_list,position_full_list,grouped_position_list,primary_position,primary_position_full,primary_grouped_position,team_name,pass_xt_total,pass_xt_count,dribble_xt_total,dribble_xt_count,pass_xt_per90,dribble_xt_per90,total_xt,total_xt_per90,market_value_eur_m
491384,Premier League,2024/2025,6,Toby Collyer,Toby Collyer,21,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Manchester United,0.1413719472405096,76.0,0.00035701073332246964,1.0,0.023561991206751603,5.9501788887078274e-05,0.1417289579738321,0.02362149299563868,5.0
491385,Serie A,2024/2025,9,Omari Forson,Omari Forson,20,FW,Striker,Striker,FW,Striker,Striker,FW,Striker,Striker,Monza,0.4882897174092993,93.0,-0.018362139254735392,6.0,0.0542544130454777,-0.002040237694970599,0.4699275781545639,0.0522141753505071,2.0
491397,Champions League,2024/2025,4,Hendry Blank,Hendry Blank,20,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Salzburg,0.12714959508996077,179.0,0.0,0.0,0.03178739877249019,0.0,0.12714959508996077,0.03178739877249019,
492362,LaLiga,2024/2025,31,Isaac Romero,Isaac Romero,25,Sub,Substitute,Substitute,FW,Striker,Striker,FW,Striker,Striker,Sevilla,0.7391142204257899,314.0,-0.08513116451764566,21.0,0.023842394207283544,-0.002746166597343408,0.6539830559081442,0.021096227609940135,6.0
492375,Champions League,2024/2025,1,James McConnell,James McConnell,20,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Liverpool,0.029683017977826125,35.0,-0.008157397609708439,1.0,0.029683017977826125,-0.008157397609708439,0.021525620368117684,0.021525620368117684,
492417,Bundesliga,2024/2025,2,Kjell-Arik Wätjen,Kjell-Arik Wätjen,19,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Borussia Dortmund,0.000808057400692281,3.0,0.0,0.0,0.0004040287003461405,0.0,0.000808057400692281,0.0004040287003461405,2.5
492431,Europa League,2024/2025,2,Mahamadou Diawara,Mahamadou Diawara,20,Sub,Substitute,Substitute,MC,Central Midfielder,Central Midfielder,MC,Central Midfielder,Central Midfielder,Lyon,0.008543306152714886,16.0,0.0,0.0,0.004271653076357443,0.0,0.008543306152714886,0.004271653076357443,
492431,Ligue 1,2024/2025,17,Mahamadou Diawara,Mahamadou Diawara,20,Sub,Substitute,Substitute,MC,Central Midfielder,Central Midfielder,MC,Central Midfielder,Central Midfielder,Le Havre,0.27656519907135235,201.0,-0.004234195897561235,6.0,0.016268541121844254,-0.00024907034691536677,0.2723310031737911,0.01601947077492889,2.0
492544,Europa League,2024/2025,1,Clinton Nsiala,Clinton Nsiala,21,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Rangers,0.02115715329069132,26.0,0.0,0.0,0.02115715329069132,0.0,0.02115715329069132,0.02115715329069132,
492546,Serie A,2024/2025,9,Kevin Zeroli,Kevin Zeroli,20,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Monza,0.06910799327606204,80.0,0.0,0.0,0.007678665919562449,0.0,0.06910799327606204,0.007678665919562449,4.0
492686,Premier League,2024/2025,3,Kim Ji-Soo,Kim Ji-Soo,20,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Brentford,0.021391174682620605,25.0,0.0,0.0,0.007130391560873535,0.0,0.021391174682620605,0.007130391560873535,0.6
492819,Ligue 1,2024/2025,1,Mathéo Bodmer,Mathéo Bodmer,21,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Le Havre,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
492822,Ligue 1,2024/2025,13,Jérémy Sebas,Jérémy Sebas,22,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Strasbourg,0.021036362323839746,27.0,-0.007759582647123241,6.0,0.001618181717218442,-0.0005968909728556339,0.013276779676716505,0.0010212907443628082,0.7
492823,Ligue 1,2024/2025,27,Rabby Nzingoula,Rabby Nzingoula,19,MC,Central Midfielder,Central Midfielder,DMC|MC,Defensive Midfielder|Central Midfielder,Defensive Midfielder|Central Midfielder,MC,Central Midfielder,Central Midfielder,Montpellier,0.7694764591078811,464.0,0.0064413401360885626,27.0,0.028499128115106707,0.0002385681531884653,0.7759177992439696,0.02873769626829517,2.5
492867,Bundesliga,2024/2025,20,Oscar Højlund,Oscar Højlund,20,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Eintracht Frankfurt,0.30823382113492825,359.0,-0.0030230518601868546,8.0,0.015411691056746413,-0.00015115259300934274,0.3052107692747414,0.01526053846373707,7.5
492869,Premier League,2024/2025,3,Gustavo Nunes,Gustavo Nunes,19,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Brentford,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
492955,Bundesliga,2024/2025,10,Kosta Nedeljkovic,Kosta Nedeljkovic,19,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,RB Leipzig,0.7283512494181503,196.0,0.00042817180852892066,1.0,0.07283512494181503,4.281718085289206e-05,0.7287794212266793,0.07287794212266793,10.0
492955,Champions League,2024/2025,2,Kosta Nedeljkovic,Kosta Nedeljkovic,19,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Aston Villa,0.006322147630418645,18.0,0.0,0.0,0.0031610738152093227,0.0,0.006322147630418645,0.0031610738152093227,
492955,Premier League,2024/2025,5,Kosta Nedeljkovic,Kosta Nedeljkovic,19,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Aston Villa,0.07431278302330778,47.0,0.009428225725944823,1.0,0.014862556604661556,0.0018856451451889646,0.08374100874925261,0.016748201749850523,10.0
492959,Europa League,2024/2025,8,Denil Castillo,Denil Castillo,21,MC,Central Midfielder,Central Midfielder,MC,Central Midfielder,Central Midfielder,MC,Central Midfielder,Central Midfielder,FC Midtjylland,0.1083879571878246,114.0,0.017839491801258142,4.0,0.013548494648478075,0.0022299364751572678,0.12622744898908272,0.01577843112363534,
492994,Europa League,2024/2025,7,Tristan Degreef,Tristan Degreef,20,AMR,Right Attacking Midfielder,Right Winger,AMR,Right Attacking Midfielder,Right Winger,AMR,Right Attacking Midfielder,Right Winger,Anderlecht,0.29976965541875433,106.0,0.001067372802945242,5.0,0.04282423648839347,0.00015248182899217744,0.30083702822169955,0.04297671831738565,
493206,Champions League,2024/2025,1,Abdukodir Khusanov,Abdukodir Khusanov,21,Sub,Substitute,Substitute,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Manchester City,0.11403297256487346,59.0,-0.059632299215748225,1.0,0.11403297256487346,-0.059632299215748225,0.05440067334912524,0.05440067334912524,
493206,Ligue 1,2024/2025,13,Abdukodir Khusanov,Abdukodir Khusanov,21,Sub,Substitute,Substitute,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Lens,0.5538960914993042,478.0,0.0025494665589814603,1.0,0.04260739165379263,0.0001961128122293431,0.5564455580582857,0.04280350446602198,35.0
493206,Premier League,2024/2025,6,Abdukodir Khusanov,Abdukodir Khusanov,21,Sub,Substitute,Substitute,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Manchester City,0.2706876492249173,355.0,0.0,0.0,0.04511460820415288,0.0,0.2706876492249173,0.04511460820415288,35.0
493208,Ligue 1,2024/2025,1,Ikechukwu Orazi,Ikechukwu Orazi,18,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Reims,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
494113,Bundesliga,2024/2025,17,Frans Krätzig,Frans Krätzig,22,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,FC Heidenheim,1.4297056300659066,447.0,-0.13700716652729866,9.0,0.08410033118034745,-0.008059245089841098,1.2926984635386078,0.07604108609050635,3.5
494120,LaLiga,2024/2025,19,Willy Kambwala,Willy Kambwala,20,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Villarreal,0.36459314260921205,509.0,0.04558642484804965,5.0,0.0191891127689059,0.0023992855183184027,0.4101795674572617,0.021588398287224298,4.0
494122,LaLiga,2024/2025,1,Mateo Mejía,Mateo Mejía,22,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
494398,Serie A,2024/2025,10,Alessandro Marcandalli,Alessandro Marcandalli,22,Sub,Substitute,Substitute,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Venezia,0.12735141883979326,122.0,0.0,0.0,0.012735141883979326,0.0,0.12735141883979326,0.012735141883979326,2.0
494519,Ligue 1,2024/2025,11,Mikayil Faye,Mikayil Faye,21,Sub,Substitute,Substitute,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Rennes,0.49811843660232663,469.0,0.004154532828566292,2.0,0.04528349423657515,0.0003776848025969356,0.502272969430893,0.045661179039172085,6.0
494525,Champions League,2024/2025,10,Kenan Yildiz,Kenan Yildiz,20,AMC,Attacking Midfielder,Attacking Midfielder,AMC|AML|AMR|FW,Attacking Midfielder|Left Attacking Midfielder|Right Attacking Midfielder|Striker,Attacking Midfielder|Left Winger|Right Winger|Striker,AML,Left Attacking Midfielder,Left Winger,Juventus,0.5033528175378184,215.0,0.008805421156112594,22.0,0.05033528175378184,0.0008805421156112594,0.512158238693931,0.05121582386939309,
494525,Serie A,2024/2025,35,Kenan Yildiz,Kenan Yildiz,20,AMC,Attacking Midfielder,Attacking Midfielder,AMC|AML|AMR|FW,Attacking Midfielder|Left Attacking Midfielder|Right Attacking Midfielder|Striker,Attacking Midfielder|Left Winger|Right Winger|Striker,AML,Left Attacking Midfielder,Left Winger,Juventus,3.258230489858619,877.0,0.0799460332393909,59.0,0.09309229971024627,0.0022841723782683113,3.33817652309801,0.09537647208851457,50.0
494839,Bundesliga,2024/2025,21,Bence DÃƒÂ¡rdai,Bence Dárdai,19,MC,Central Midfielder,Central Midfielder,MC,Central Midfielder,Central Midfielder,MC,Central Midfielder,Central Midfielder,Wolfsburg,0.7510335486434334,358.0,0.011857573494657214,3.0,0.03576350231635397,0.0005646463568884388,0.7628911221380906,0.03632814867324241,12.0
495260,Europa League,2024/2025,7,Patrick Dorgu,Patrick Dorgu,20,DML,Left Defensive Midfielder,Defensive Midfielder,AMR|DL|DML|ML,Right Attacking Midfielder|Left Back|Left Defensive Midfielder|Left Midfielder,Right Winger|Left Defender|Defensive Midfielder|Central Midfielder,DL,Left Back,Left Defender,Manchester United,0.5889000748374278,212.0,-0.038071708852114305,4.0,0.08412858211963255,-0.005438815550302044,0.5508283659853135,0.0786897665693305,
495260,Premier League,2024/2025,12,Patrick Dorgu,Patrick Dorgu,20,DML,Left Defensive Midfielder,Defensive Midfielder,AMR|DL|DML|ML,Right Attacking Midfielder|Left Back|Left Defensive Midfielder|Left Midfielder,Right Winger|Left Defender|Defensive Midfielder|Central Midfielder,DL,Left Back,Left Defender,Manchester United,0.9588252612715199,398.0,0.004910349243416717,3.0,0.07990210510595999,0.0004091957702847264,0.9637356105149366,0.08031130087624472,25.0
495260,Serie A,2024/2025,21,Patrick Dorgu,Patrick Dorgu,20,DML,Left Defensive Midfielder,Defensive Midfielder,AMR|DL|DML|ML,Right Attacking Midfielder|Left Back|Left Defensive Midfielder|Left Midfielder,Right Winger|Left Defender|Defensive Midfielder|Central Midfielder,DL,Left Back,Left Defender,Lecce,1.394905008475547,580.0,-0.01825672965521467,13.0,0.0664240480226451,-0.0008693680788197462,1.3766482788203322,0.06555467994382534,25.0
495275,Ligue 1,2024/2025,1,Ayanda Sishuba,Ayanda Sishuba,20,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
495459,Europa League,2024/2025,3,Jon Martín,Jon Martín,19,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Real Sociedad,0.08266000890526792,155.0,0.0,0.0,0.027553336301755976,0.0,0.08266000890526792,0.027553336301755976,
495459,LaLiga,2024/2025,13,Jon Martín,Jon Martín,19,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Real Sociedad,0.3098788018974878,465.0,0.0,0.0,0.023836830915191367,0.0,0.3098788018974878,0.023836830915191367,8.0
495469,Champions League,2024/2025,1,Ousmane Touré,Ousmane Touré,20,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Lille,0.008918394424528502,16.0,0.0,0.0,0.008918394424528502,0.0,0.008918394424528502,0.008918394424528502,
495469,Ligue 1,2024/2025,1,Ousmane Touré,Ousmane Touré,20,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Lille,0.0040318141574431495,4.0,0.0,0.0,0.0040318141574431495,0.0,0.0040318141574431495,0.0040318141574431495,0.5
495470,Ligue 1,2024/2025,1,Aaron Malouda,Aaron Malouda,19,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
495471,Serie A,2024/2025,7,Mathis Lambourde,Mathis Lambourde,19,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Verona,0.09705949940132436,14.0,-0.07152130816728951,1.0,0.013865642771617765,-0.010217329738184216,0.02553819123403485,0.00364831303343355,0.8
495497,Serie A,2024/2025,15,Anas Haj Mohamed,Anas Haj Mohamed,20,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Parma Calcio 1913,0.589343908922433,116.0,-0.031499232973921265,4.0,0.039289593928162204,-0.0020999488649280844,0.5578446759485118,0.03718964506323412,1.8
495584,Premier League,2024/2025,10,Yunus Konak,Yunus Konak,19,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Brentford,0.016110943660912404,26.0,0.0,0.0,0.0016110943660912404,0.0,0.016110943660912404,0.0016110943660912404,4.5
495757,Serie A,2024/2025,33,Pietro Comuzzo,Pietro Comuzzo,20,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Fiorentina,0.768980422024546,1086.0,0.0,0.0,0.023302437031046848,0.0,0.768980422024546,0.023302437031046848,25.0
495906,Ligue 1,2024/2025,4,Henrik Meister,Henrik Meister,21,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Rennes,0.006035184609697219,11.0,0.0,0.0,0.0015087961524243047,0.0,0.006035184609697219,0.0015087961524243047,2.8
496149,LaLiga,2024/2025,1,Dani Requena,Dani Requena,21,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Villarreal,0.0006352458532972744,4.0,0.0,0.0,0.0006352458532972744,0.0,0.0006352458532972744,0.0006352458532972744,0.4
496170,Ligue 1,2024/2025,10,Noah Edjouma,Noah Edjouma,19,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Toulouse,0.0945270995270119,36.0,-0.004122554222746867,4.0,0.009452709952701189,-0.00041225542227468667,0.09040454530426503,0.009040454530426503,0.8
496302,Champions League,2024/2025,1,Tommaso Corazza,Tommaso Corazza,21,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Bologna,0.004078258309100964,1.0,0.0,0.0,0.004078258309100964,0.0,0.004078258309100964,0.004078258309100964,
496356,Premier League,2024/2025,1,Jayden Meghoma,Jayden Meghoma,19,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Brentford,0.00017562970259535696,3.0,0.0,0.0,0.00017562970259535696,0.0,0.00017562970259535696,0.00017562970259535696,0.5
496922,Bundesliga,2024/2025,19,Jordy Makengo,Jordy Makengo,23,DL,Left Back,Left Defender,DL,Left Back,Left Defender,DL,Left Back,Left Defender,Freiburg,0.6021362784036532,244.0,0.00585177497551415,4.0,0.031691383073876485,0.00030798815660600787,0.6079880533791674,0.03199937123048249,6.0
496923,Bundesliga,2024/2025,25,Max Rosenfelder,Max Rosenfelder,22,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Freiburg,0.5041215331990652,567.0,-0.022437275678299146,14.0,0.020164861327962608,-0.0008974910271319658,0.48168425752076605,0.01926737030083064,8.0
496994,Bundesliga,2024/2025,15,Nikolas Veratschnig,Nikolas Veratschnig,22,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Mainz 05,0.4012707478166154,106.0,0.007010215552050917,2.0,0.026751383187774362,0.00046734770347006113,0.4082809633686663,0.027218730891244422,1.5
497058,LaLiga,2024/2025,4,Martín Tejón,Martín Tejón,21,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Valencia,0.018972064866653933,20.0,0.07073065172129911,2.0,0.004743016216663483,0.017682662930324777,0.08970271658795304,0.02242567914698826,0.5
497063,Champions League,2024/2025,1,Selvi Clua,Selvi Clua,20,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Girona,0.01894026172228689,24.0,0.008813364936086542,1.0,0.01894026172228689,0.008813364936086542,0.027753626658373432,0.027753626658373432,
497063,LaLiga,2024/2025,4,Selvi Clua,Selvi Clua,20,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Girona,0.04497135028189267,77.0,0.013778350115302564,2.0,0.011242837570473167,0.003444587528825641,0.05874970039719524,0.01468742509929881,0.3
497064,LaLiga,2024/2025,2,Iker Almena,Iker Almena,21,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Girona,0.11379584159409478,23.0,0.015909944588332215,2.0,0.05689792079704739,0.007954972294166108,0.129705786182427,0.0648528930912135,1.3
497110,Serie A,2024/2025,18,Luca Marianucci,Luca Marianucci,20,Sub,Substitute,Substitute,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Empoli,0.5759703551723996,349.0,-0.004855448985794472,5.0,0.03199835306513331,-0.0002697471658774707,0.5711149061866051,0.031728605899255836,7.5
497198,LaLiga,2024/2025,19,Juan Herzog,Juan Herzog,21,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Las Palmas,0.3465646925474032,535.0,0.0,0.0,0.018240246976179115,0.0,0.3465646925474032,0.018240246976179115,2.5
497217,Serie A,2024/2025,16,Alieu Njie,Alieu Njie,20,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Torino,0.2213680964291783,64.0,-0.16728342289387685,7.0,0.013835506026823643,-0.010455213930867303,0.05408467353530144,0.00338029209595634,2.5
497295,Serie A,2024/2025,22,Álex Jiménez,Álex Jiménez,20,Sub,Substitute,Substitute,DMR,Right Defensive Midfielder,Defensive Midfielder,DMR,Right Defensive Midfielder,Defensive Midfielder,AC Milan,1.0195515685061107,452.0,-0.08002040850711273,26.0,0.04634325311391412,-0.0036372912957778514,0.939531159998998,0.04270596181813627,15.0
497326,Ligue 1,2024/2025,10,Lucas Mincarelli,Lucas Mincarelli,21,DC,Centre-Back,Centre-Back,DC|DL,Centre-Back|Left Back,Centre-Back|Left Defender,DL,Left Back,Left Defender,Montpellier,0.5795337745623861,303.0,0.02512556193145913,1.0,0.05795337745623861,0.002512556193145913,0.6046593364938452,0.06046593364938452,0.9
497330,Bundesliga,2024/2025,13,Maximilian Breunig,Maximilian Breunig,24,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,FC Heidenheim,0.05320913375778386,47.0,-0.0002274718282045396,3.0,0.004093010289060297,-1.7497832938810737e-05,0.05298166192957932,0.004075512456121486,1.5
497397,LaLiga,2024/2025,2,Vladyslav Krapyvtsov,Vladyslav Krapyvtsov,20,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,Girona,0.041403957114927614,45.0,0.0,0.0,0.020701978557463807,0.0,0.041403957114927614,0.020701978557463807,0.2
497564,Europa League,2024/2025,9,Samu Aghehowa,Samu Aghehowa,21,FW,Striker,Striker,FW,Striker,Striker,FW,Striker,Striker,FC Porto,0.32051979405394987,104.0,-0.05322132452686875,4.0,0.035613310450438876,-0.005913480502985417,0.26729846952708114,0.02969982994745346,
497707,Europa League,2024/2025,3,Dave Kwakman,Dave Kwakman,20,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,AZ Alkmaar,0.05674818164950871,70.0,0.0013313928925636708,1.0,0.018916060549836237,0.0004437976308545569,0.05807957454207238,0.019359858180690793,
497804,Europa League,2024/2025,11,Malcom Edjouma,Malcom Edjouma,28,AMC,Attacking Midfielder,Attacking Midfielder,AMC,Attacking Midfielder,Attacking Midfielder,AMC,Attacking Midfielder,Attacking Midfielder,FC FCSB,0.4028828270469105,181.0,-0.006920997159112382,2.0,0.03662571154971914,-0.0006291815599193075,0.3959618298877981,0.035996529989799825,
498070,Europa League,2024/2025,5,Mustafa Hekimoglu,Mustafa Hekimoglu,18,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Besiktas,0.007349879035721745,10.0,-0.013905474587808804,1.0,0.001469975807144349,-0.002781094917561761,-0.006555595552087059,-0.0013111191104174119,
498386,Champions League,2024/2025,13,Pau Cubarsí,Pau Cubarsí,18,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Barcelona,0.7117767915184792,790.0,0.0017414588443306908,2.0,0.05475206088603686,0.00013395837264082238,0.7135182503628099,0.054886019258677685,
498386,LaLiga,2024/2025,35,Pau Cubarsí,Pau Cubarsí,18,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Barcelona,2.018123546542695,2394.0,0.001207543413180123,6.0,0.05766067275836272,3.450124037657495e-05,2.0193310899558754,0.057695173998739295,80.0
498764,Europa League,2024/2025,2,César Huerta,César Huerta,24,AMC,Attacking Midfielder,Attacking Midfielder,AMC,Attacking Midfielder,Attacking Midfielder,AMC,Attacking Midfielder,Attacking Midfielder,Anderlecht,0.17190882446816402,34.0,-0.04178168469551604,4.0,0.08595441223408201,-0.02089084234775802,0.13012713977264798,0.06506356988632399,
498798,LaLiga,2024/2025,3,Gonzalo García,Gonzalo García,21,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Real Madrid,0.041920271789193435,19.0,0.0,0.0,0.013973423929731145,0.0,0.041920271789193435,0.013973423929731145,8.0
498982,Serie A,2024/2025,33,Saba Goglichidze,Saba Goglichidze,21,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Empoli,0.7929741634236613,719.0,0.0007469286618374316,4.0,0.024029520103747315,2.2634201873861564e-05,0.7937210920854988,0.024052154305621177,8.0
499099,Europa League,2024/2025,6,Timothy Ouma,Timothy Ouma,21,MC,Central Midfielder,Central Midfielder,MC,Central Midfielder,Central Midfielder,MC,Central Midfielder,Central Midfielder,Elfsborg,0.29324544192882207,128.0,0.0016209699839959775,8.0,0.04887424032147034,0.0002701616639993296,0.29486641191281804,0.049144401985469675,
499166,Europa League,2024/2025,5,Zakaria Loukili,Zakaria Loukili,19,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Malmoe FF,0.0276482411438009,37.0,0.0,0.0,0.00552964822876018,0.0,0.0276482411438009,0.00552964822876018,
499524,Europa League,2024/2025,6,Mateusz Kochalski,Mateusz Kochalski,24,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,GK,Goalkeeper,Goalkeeper,Qarabag FK,0.07252189558007796,127.0,0.0,0.0,0.01208698259667966,0.0,0.07252189558007796,0.01208698259667966,
499589,Europa League,2024/2025,5,Tyrese Asante,Tyrese Asante,23,DR,Right Back,Right Defender,DR,Right Back,Right Defender,DR,Right Back,Right Defender,Maccabi Tel Aviv,0.1041897825536923,155.0,0.011425695531432663,3.0,0.02083795651073846,0.002285139106286533,0.11561547808512496,0.02312309561702499,
499764,Europa League,2024/2025,12,Seiya Maikuma,Seiya Maikuma,27,DR,Right Back,Right Defender,DR,Right Back,Right Defender,DR,Right Back,Right Defender,AZ Alkmaar,0.714086221674282,381.0,-0.014476353926189008,6.0,0.0595071851395235,-0.0012063628271824173,0.6996098677480931,0.05830082231234109,
499784,Ligue 1,2024/2025,9,Pape Diong,Pape Diong,19,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Strasbourg,0.012713883832324049,47.0,0.0,0.0,0.0014126537591471165,0.0,0.012713883832324049,0.0014126537591471165,0.8
499961,Europa League,2024/2025,3,Stepán Chaloupek,Stepán Chaloupek,22,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Slavia Prague,0.011968574122174492,9.0,0.0,0.0,0.003989524707391497,0.0,0.011968574122174492,0.003989524707391497,
499979,Bundesliga,2024/2025,5,Luca Jaquez,Luca Jaquez,22,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,VfB Stuttgart,0.1664428003751483,193.0,0.0,0.0,0.03328856007502966,0.0,0.1664428003751483,0.03328856007502966,6.0
499993,Europa League,2024/2025,10,Franjo Ivanovic,Franjo Ivanovic,21,FW,Striker,Striker,FW,Striker,Striker,FW,Striker,Striker,Union St.Gilloise,0.32606363075943484,163.0,-0.037472743279259764,25.0,0.03260636307594349,-0.0037472743279259764,0.2885908874801751,0.028859088748017507,
499996,Champions League,2024/2025,8,Zachary Athekame,Zachary Athekame,20,DL,Left Back,Left Defender,DL,Left Back,Left Defender,DL,Left Back,Left Defender,BSC Young Boys,0.26909788531737705,133.0,0.04127840875735486,1.0,0.03363723566467213,0.005159801094669358,0.3103762940747319,0.038797036759341486,
500026,Ligue 1,2024/2025,2,Milos Lukovic,Milos Lukovic,19,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Strasbourg,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
500027,Europa League,2024/2025,1,Eggert Gudmundsson,Eggert Gudmundsson,21,Sub,Substitute,Substitute,Sub,Substitute,Substitute,Sub,Substitute,Substitute,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
502424,LaLiga,2024/2025,2,David López,David López,22,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,DC,Centre-Back,Centre-Back,Mallorca,0.03090214727506083,44.0,0.0,0.0,0.015451073637530415,0.0,0.03090214727506083,0.015451073637530415,0.5
502427,LaLiga,2024/2025,10,Assane Diao,Assane Diao,19,AML,Left Attacking Midfielder,Left Winger,AML|AMR,Left Attacking Midfielder|Right Attacking Midfielder,Left Winger|Right Winger,AMR,Right Attacking Midfielder,Right Winger,Real Betis,0.19513858773223766,49.0,0.0086333171891888,2.0,0.019513858773223765,0.00086333171891888,0.20377190492142647,0.020377190492142646,30.0
